,PID,MSSubClass,Foundation,PavedDrive,BsmtUnfSF,AllBathBsmt,AllBathAbv,HeatingQC,Neighborhood,YearBuilt,SalePrice,GarageCars,PorchArea,GoodLivArea,CentralAir,KitchenQual,ExterQual,BsmtCond,FireplaceQu,GarageQual,HasPool
700,531452100,1FlPUD,PConc,Y,939.0,0.0,2.0,Good,SawyerW,1991,151000,2.0,64,1495.0,Y,Good,Gd,Typical,None,Typical,0
701,531452140,1FlPUD,PConc,Y,899.0,0.0,2.0,Excellent,SawyerW,1993,153900,2.0,63,1499.0,Y,Good,Gd,Typical,None,Typical,0
702,531452180,2Fl,PConc,Y,594.0,0.0,2.5,Excellent,SawyerW,1993,194500,2.0,678,2146.0,Y,Good,Gd,Typical,None,Typical,0
703,531452210,2Fl,PConc,Y,362.0,0.0,2.5,Excellent,SawyerW,1994,150000,2.0,40,1594.0,Y,Good,TA,Typical,None,Typical,0
704,531452260,2Fl,PConc,Y,122.0,1.0,2.5,Excellent,SawyerW,1994,184000,2.0,172,2172.0,Y,Good,Gd,Typical,None,Typical,0
705,531453010,1Fl,PConc,Y,702.0,0.0,2.0,Typical,SawyerW,1984,152000,2.0,0,1435.0,Y,Typical,TA,Typical,None,Typical,0
706,531453040,2Fl,CBlock,Y,650.0,0.0,2.5,Typical,SawyerW,1980,171000,2.0,254,1564.0,Y,Typical,TA,Typical,TA,Typical,0
707,531453100,2Fl,CBlock,Y,345.0,0.0,2.5,Typical,SawyerW,1986,162000,2.0,48,1731.0,Y,Typical,TA,Typical,None,Typical,0
708,531453140,SPLIT,CBlock,Y,0.0,1.0,1.0,Good,SawyerW,1983,144000,2.0,240,1724.0,Y,Good,TA,Typical,None,Typical,0
709,531475220,DUP2FAM,Slab,Y,0.0,0.0,2.0,Typical,SawyerW,1981,160000,2.0,0,1882.0,Y,Typical,TA,No Basement,TA,Typical,0
710,531477020,1Fl,CBlock,N,721.0,0.0,1.0,Good,SawyerW,1950,82000,1.0,274,841.0,Y,Typical,Fa,Fair,None,Typical,0
711,531477040,DUP2FAM,Slab,Y,0.0,0.0,2.0,Typical,SawyerW,1977,144000,2.0,0,2020.0,Y,Typical,TA,No Basement,TA,Typical,0
712,531477050,1Fl,BrkTil,Y,816.0,0.0,1.0,Typical,SawyerW,1920,67500,1.0,201,1012.0,N,Typical,TA,Typical,None,Typical,0
713,531478010,1Fl,CBlock,Y,0.0,1.0,1.0,Typical,SawyerW,1966,107000,1.0,42,2112.0,Y,Typical,TA,Typical,None,Typical,0
714,531479020,1Fl,BrkTil,N,784.0,0.0,1.0,Typical,SawyerW,1928,76000,2.0,91,784.0,N,Typical,TA,Fair,None,Fair,0
715,532351050,1Fl,PConc,Y,132.0,1.0,1.0,Typical,Sawyer,1963,128000,1.0,201,1836.0,Y,Typical,TA,Good,TA,Typical,0
716,532351060,1Fl,CBlock,Y,952.0,1.0,1.0,Excellent,Sawyer,1962,129500,2.0,0,1024.0,Y,Typical,TA,Typical,None,Typical,0
717,532351090,DUP2FAM,CBlock,Y,396.0,1.0,2.0,Typical,Sawyer,1963,125000,2.0,0,3060.0,Y,Typical,TA,Typical,None,Typical,0
718,532351140,DUP2FAM,Slab,Y,0.0,0.0,2.0,Typical,Sawyer,1978,112000,2.0,0,1902.0,Y,Typical,TA,No Basement,None,Typical,0
719,532351150,DUP2FAM,CBlock,Y,0.0,0.0,2.0,Typical,Sawyer,1977,119500,2.0,0,1654.0,Y,Typical,TA,No Basement,None,Typical,0
720,532353020,1Fl,CBlock,Y,28.0,1.0,1.0,Good,Sawyer,1962,110000,2.0,28,1932.0,Y,Typical,TA,Typical,None,Typical,0
721,532353030,1Fl,CBlock,Y,252.0,0.0,1.0,Good,Sawyer,1962,144000,2.0,161,1823.0,Y,Typical,TA,Typical,TA,Typical,0
722,532353050,1Fl,CBlock,Y,175.0,1.0,1.0,Typical,Sawyer,1962,144000,1.0,316,1649.0,Y,Typical,TA,Typical,None,Typical,0
723,532353120,1Fl,CBlock,Y,405.0,1.0,1.0,Typical,Sawyer,1977,120750,1.0,192,1383.0,Y,Typical,TA,Typical,None,Typical,0
724,532353130,1Fl,CBlock,Y,420.0,0.0,1.0,Typical,Sawyer,1977,135000,2.0,192,1540.0,Y,Typical,TA,Typical,None,Typical,0
725,532353180,SPLIT,CBlock,Y,0.0,1.0,1.0,Typical,Sawyer,1977,151000,2.0,304,1718.0,Y,Typical,TA,Good,TA,Typical,0
726,532354010,1Fl,CBlock,Y,340.0,1.0,1.0,Typical,Sawyer,1963,132500,2.0,216,1600.0,Y,Typical,TA,Typical,None,Typical,0
727,532354060,1Fl,CBlock,Y,640.0,0.0,1.0,Typical,Sawyer,1962,132000,2.0,0,1474.0,Y,Typical,TA,Typical,None,Typical,0
728,532354070,1Fl,CBlock,Y,411.0,1.0,1.0,Good,Sawyer,1962,132500,1.0,132,1587.0,Y,Good,TA,Typical,None,Typical,0
729,532354090,SPLIT,CBlock,Y,210.0,1.0,1.0,Typical,Sawyer,1961,148000,2.0,192,2054.0,Y,Good,TA,Typical,None,Typical,0
730,532354150,1Fl,CBlock,Y,100.0,1.0,1.0,Excellent,Sawyer,1961,135000,1.0,132,1628.0,Y,Good,TA,Typical,TA,Typical,0
731,532354160,1Fl,CBlock,Y,204.0,1.0,1.0,Excellent,Sawyer,1961,141000,2.0,312,1524.0,Y,Typical,TA,Typical,None,Typical,0
732,532354230,1Fl,CBlock,Y,0.0,0.0,1.0,Typical,Sawyer,1961,122000,1.0,158,1728.0,Y,Typical,TA,Typical,None,Typical,0
733,532376040,1Fl,CBlock,Y,108.0,1.0,1.5,Typical,Sawyer,1961,129000,2.0,168,2052.0,Y,Fair,TA,Typical,None,Typical,0
734,532376080,1Fl,CBlock,Y,430.0,0.0,1.0,Typical,Sawyer,1965,126000,1.0,0,1538.0,Y,Typical,TA,Typical,None,Typical,0
735,532376090,1Fl,CBlock,Y,1140.0,0.0,1.5,Typical,Sawyer,1962,143900,1.0,30,1696.0,Y,Typical,TA,Typical,TA,Typical,0
736,532376110,1Fl,CBlock,Y,288.0,1.0,1.0,Excellent,Sawyer,1963,129000,1.0,0,1536.0,Y,Good,Gd,Typical,None,Typical,0
737,532376160,1Fl,CBlock,Y,224.0,1.0,1.0,Excellent,Sawyer,1965,138500,1.0,560,1564.0,Y,Typical,TA,Typical,Gd,Typical,0
738,532376170,DUP2FAM,CBlock,Y,0.0,1.0,1.0,Good,Sawyer,1968,115000,1.0,0,1780.0,N,Typical,TA,Fair,None,Typical,0
739,532376180,1Fl,CBlock,Y,450.0,0.0,1.0,Typical,Sawyer,1968,116000,1.0,155,1341.0,Y,Typical,TA,Typical,None,Typical,0
740,532376250,1Fl,PConc,Y,744.0,1.0,1.0,Good,Sawyer,1963,133500,2.0,277,1106.0,Y,Typical,TA,Typical,None,Typical,0
741,532377050,1Fl,CBlock,Y,228.0,1.0,1.5,Typical,Sawyer,1968,145000,2.0,188,1852.0,Y,Typical,TA,Typical,None,Typical,0
742,532377060,1Fl,CBlock,Y,432.0,0.0,1.0,Typical,Sawyer,1967,122000,1.0,0,1350.0,Y,Typical,TA,Typical,None,Typical,0
743,532377100,1Fl,CBlock,Y,216.0,1.0,1.5,Fair,Sawyer,1963,133000,1.0,220,1864.0,Y,Typical,TA,Typical,None,Typical,0
744,532377130,1Fl,CBlock,Y,270.0,1.0,1.0,Excellent,Sawyer,1961,131400,1.0,165,1738.0,Y,Typical,TA,Typical,TA,Typical,0
745,532377140,1Fl,CBlock,Y,161.0,1.0,1.0,Typical,Sawyer,1961,128500,2.0,0,1815.0,Y,Typical,TA,Typical,None,Typical,0
746,532378050,1Fl,CBlock,Y,312.0,0.0,1.5,Typical,Sawyer,1965,120875,1.0,0,1736.0,Y,Typical,TA,Typical,None,Typical,0
747,532378070,1Fl,CBlock,Y,0.0,1.0,1.0,Typical,Sawyer,1965,137000,1.0,180,1870.0,Y,Typical,TA,Typical,None,Typical,0
748,532378110,1Fl,CBlock,Y,381.0,1.0,1.5,Excellent,Sawyer,1962,127000,1.0,104,1699.0,Y,Typical,TA,Typical,None,Typical,0
749,532378120,1Fl,CBlock,Y,0.0,0.0,1.0,Good,Sawyer,1965,62383,1.0,236,1728.0,Y,Typical,TA,Typical,Po,Typical,0
750,532378130,1Fl,CBlock,Y,268.0,0.0,1.0,Typical,Sawyer,1964,124000,0.0,0,1556.0,N,Typical,TA,Typical,None,No Garage,0
751,532378160,1Fl,CBlock,Y,447.0,0.0,1.0,Typical,Sawyer,1961,135000,1.0,0,1701.0,Y,Typical,TA,Typical,TA,Typical,0
752,532378180,1Fl,CBlock,Y,182.0,0.5,1.0,Good,Sawyer,1962,123000,1.0,0,1642.0,Y,Typical,TA,Typical,None,Typical,0
753,532378200,1Fl,CBlock,Y,80.0,1.5,1.0,Good,Sawyer,1961,142000,1.0,168,1744.0,Y,Good,TA,Typical,None,Typical,0
754,532378220,1Fl,CBlock,Y,253.0,0.0,1.0,Typical,Sawyer,1967,129200,1.0,64,1600.0,Y,Typical,TA,Typical,Po,Typical,0
755,532378240,1Fl,CBlock,Y,277.0,0.0,1.0,Typical,Sawyer,1967,125500,1.0,0,1501.0,Y,Typical,TA,Typical,None,Typical,0
756,532476050,SPLIT,CBlock,Y,228.0,2.0,2.0,Good,Veenker,1974,260000,2.0,741,4166.0,Y,Good,Gd,Typical,TA,Typical,1
757,532476080,2Fl,PConc,Y,496.0,1.0,2.5,Good,Veenker,1990,300000,2.0,281,3230.0,Y,Good,Gd,Typical,TA,Typical,0
758,532477030,1Fl,CBlock,Y,630.0,0.5,2.0,Typical,Veenker,1974,192000,2.0,390,2230.0,Y,Typical,TA,Typical,TA,Typical,0
759,532477040,2Fl,CBlock,Y,36.0,1.0,2.5,Typical,Veenker,1974,294000,2.0,267,3323.0,Y,Good,Gd,Typical,Gd,Typical,0
760,532478020,1Fl,CBlock,Y,189.0,1.0,2.0,Good,Veenker,1980,275000,3.0,717,3839.0,Y,Good,Gd,Good,Gd,Typical,0
761,532479020,1Fl,CBlock,Y,0.0,0.0,2.0,Typical,Sawyer,1972,140000,2.0,92,2642.0,Y,Typical,TA,Typical,Gd,Typical,0
762,532479050,1Fl,CBlock,Y,250.0,1.0,1.0,Typical,Sawyer,1974,129000,2.0,183,1824.0,Y,Typical,TA,Typical,None,Typical,0
763,532479120,SPLIT,CBlock,Y,0.0,1.0,2.0,Typical,Sawyer,1975,171000,2.0,0,3091.0,Y,Typical,TA,Typical,TA,Typical,0
764,533110130,2Fl,CBlock,Y,1288.0,0.0,2.5,Excellent,NoRidge,1991,260000,2.0,209,2417.0,Y,Good,Gd,Typical,TA,Typical,0
765,533120030,2Fl,PConc,Y,971.0,0.0,2.5,Excellent,NoRidge,1990,302000,2.0,500,3292.0,Y,Good,Gd,Typical,Ex,Good,0
766,533125080,2Fl,PConc,Y,226.0,1.0,2.5,Excellent,NoRidge,1990,290000,2.0,684,3387.0,Y,Good,Gd,Typical,Gd,Typical,0
767,533125120,2Fl,PConc,Y,216.0,1.0,2.5,Excellent,NoRidge,1992,334000,3.0,571,3944.0,Y,Good,Gd,Typical,TA,Typical,0
768,533125140,2Fl,PConc,Y,1328.0,1.0,2.5,Excellent,NoRidge,1993,372500,2.0,343,3306.0,Y,Good,Gd,Typical,Ex,Typical,0
769,533128030,2Fl,PConc,Y,367.0,1.0,2.5,Excellent,NoRidge,1992,268000,2.0,40,3023.0,Y,Good,Gd,Typical,TA,Typical,0
770,533128090,1Fl,PConc,Y,168.0,1.0,2.0,Excellent,NoRidge,1994,262000,3.0,306,3080.0,Y,Good,Gd,Typical,Fa,Typical,0
771,533130020,2Fl,PConc,Y,76.0,1.0,2.5,Excellent,NoRidge,1992,190000,2.0,279,2597.0,Y,Good,Gd,Typical,TA,Typical,0
772,533130130,2Fl,PConc,Y,0.0,1.0,2.5,Excellent,NoRidge,1993,362500,3.0,162,3580.0,Y,Good,Gd,Typical,TA,Typical,0
773,533130160,2Fl,PConc,Y,261.0,1.0,2.5,Excellent,NoRidge,1992,285000,3.0,228,3354.0,Y,Good,Gd,Typical,TA,Typical,0
774,533130170,1Fl,PConc,Y,983.0,0.0,2.5,Excellent,NoRidge,1992,285000,2.0,33,3572.0,Y,Good,Gd,Typical,TA,Typical,0
775,533135020,2Fl,PConc,Y,158.0,0.5,2.5,Excellent,NoRidge,1991,235000,2.0,562,2572.0,Y,Good,Gd,Typical,TA,Typical,0
776,533205060,1FlPUD,PConc,Y,190.0,1.0,2.0,Excellent,Somerst,2004,260000,2.0,218,2786.0,Y,Good,Gd,Typical,Gd,Typical,0
777,533205110,1FlPUD,PConc,Y,527.0,1.0,2.0,Excellent,Somerst,2004,214000,2.0,216,2229.0,Y,Good,Gd,Typical,Gd,Typical,0
778,533206020,2FlPUD,PConc,Y,1376.0,0.0,2.5,Excellent,Somerst,2004,280750,3.0,177,3005.0,Y,Good,Gd,Typical,TA,Typical,0
779,533206040,1FlPUD,PConc,Y,1143.0,0.0,1.5,Excellent,Somerst,2004,176400,2.0,191,1143.0,Y,Good,Gd,Typical,Gd,Typical,0
780,533206050,1FlPUD,PConc,Y,1375.0,0.0,2.0,Excellent,Somerst,2004,196000,2.0,314,1407.0,Y,Good,Gd,Typical,None,Typical,0
781,533206060,1FlPUD,PConc,Y,1081.0,1.0,2.0,Excellent,Somerst,2006,166000,2.0,60,1211.0,Y,Good,Gd,Typical,None,Typical,0
782,533206070,1FlPUD,PConc,Y,1451.0,1.0,2.0,Excellent,Somerst,2006,193800,2.0,120,1625.0,Y,Good,Gd,Typical,None,Typical,0
783,533208020,1FlPUD,PConc,Y,415.0,1.0,2.0,Excellent,Somerst,2006,194000,2.0,241,2289.0,Y,Good,Gd,Good,Gd,Typical,0
784,533208040,1FlPUD,PConc,Y,135.0,1.0,1.5,Excellent,Somerst,2006,199900,2.0,116,2347.0,Y,Good,Gd,Typical,None,Typical,0
785,533208050,1FlPUD,PConc,Y,208.0,1.0,1.5,Excellent,Somerst,2005,197000,2.0,84,2286.0,Y,Good,Gd,Typical,Gd,Typical,0
786,533208080,2FlPUD,PConc,Y,625.0,0.0,2.5,Excellent,Somerst,2006,171900,2.0,54,1250.0,Y,Good,Gd,Typical,None,Typical,0
787,533208090,2FlPUD,PConc,Y,840.0,0.0,2.5,Excellent,Somerst,2004,190000,2.0,111,1680.0,Y,Good,Gd,Typical,None,Typical,0
788,533208140,1FlPUD,PConc,Y,1211.0,0.0,2.0,Excellent,Somerst,2004,178000,2.0,100,1269.0,Y,Good,Gd,Typical,None,Typical,0
789,533210060,2FlPUD,PConc,Y,320.0,0.0,2.5,Excellent,Somerst,2004,155000,2.0,172,1480.0,Y,Good,Gd,Typical,None,Typical,0
790,533212010,2FlPUD,PConc,Y,600.0,0.0,2.5,Excellent,Somerst,2004,151000,2.0,172,1200.0,Y,Good,Gd,Typical,None,Typical,0
791,533212020,2FlPUD,PConc,Y,190.0,1.0,2.5,Excellent,Somerst,2004,149500,2.0,172,1610.0,Y,Good,Gd,Typical,None,Typical,0
792,533212050,2FlPUD,PConc,Y,210.0,1.0,2.5,Excellent,Somerst,2005,165000,2.0,166,1590.0,Y,Good,Gd,Typical,None,Typical,0
793,533212060,2FlPUD,PConc,Y,224.0,1.0,2.5,Excellent,Somerst,2005,152000,2.0,166,1612.0,Y,Good,Gd,Typical,None,Typical,0
794,533212100,2FlPUD,PConc,Y,600.0,0.0,2.5,Excellent,Somerst,2005,151000,2.0,166,1120.0,Y,Good,TA,Typical,None,Typical,0
795,533212110,2FlPUD,PConc,Y,600.0,0.0,2.5,Excellent,Somerst,2005,147400,2.0,166,1143.0,Y,Good,Gd,Typical,None,Typical,0
796,533212120,2FlPUD,PConc,Y,600.0,0.0,2.5,Excellent,Somerst,2005,149900,2.0,166,1143.0,Y,Good,Gd,Typical,None,Typical,0
797,533213010,1FlPUD,PConc,Y,1726.0,0.0,2.5,Excellent,Somerst,2008,222000,2.0,254,1726.0,Y,Good,Gd,Typical,Gd,Typical,0
798,533213020,1FlPUD,PConc,Y,183.0,1.0,1.5,Excellent,Somerst,2008,195000,2.0,169,2218.0,Y,Good,Gd,Typical,Gd,Typical,0
799,533213040,2FlPUD,PConc,Y,348.0,0.0,2.5,Good,Somerst,1999,172500,2.0,24,1852.0,Y,Typical,TA,Typical,None,Typical,0
800,533213070,2FlPUD,PConc,Y,195.0,0.0,2.5,Good,Somerst,1999,179400,2.0,0,2050.0,Y,Typical,TA,Typical,None,Typical,0
801,533213120,2FlPUD,PConc,Y,194.0,1.0,2.5,Good,Somerst,1999,172900,2.0,32,2099.0,Y,Typical,TA,Typical,None,Typical,0
802,533213130,2FlPUD,PConc,Y,179.0,1.0,2.5,Good,Somerst,1999,176500,2.0,0,2066.0,Y,Typical,TA,Typical,TA,Typical,0
803,533213140,2FlPUD,PConc,Y,310.0,0.0,2.5,Good,Somerst,1999,176000,2.0,32,1877.0,Y,Typical,TA,Typical,Fa,Typical,0
804,533215020,1FlPUD,PConc,Y,587.0,1.0,2.0,Excellent,Somerst,2000,300000,2.0,298,2665.0,Y,Excellent,Gd,Typical,TA,Typical,0
805,533215030,1FlPUD,PConc,Y,306.0,1.0,1.5,Excellent,Somerst,2001,285000,2.0,322,2314.0,Y,Good,Gd,Typical,TA,Typical,0
806,533215040,1FlPUD,PConc,Y,455.0,1.0,1.5,Excellent,Somerst,2001,290000,2.0,213,2383.0,Y,Excellent,Gd,Typical,TA,Typical,0
807,533215070,1FlPUD,PConc,Y,416.0,1.0,2.0,Excellent,Somerst,1999,305000,2.0,237,2698.0,Y,Excellent,Gd,Typical,TA,Typical,0
808,533215080,1FlPUD,PConc,Y,460.0,1.0,2.0,Excellent,Somerst,1999,328900,2.0,162,2947.0,Y,Good,Gd,Typical,TA,Typical,0
809,533217050,2FlPUD,PConc,Y,90.0,1.0,2.5,Excellent,Somerst,1999,160000,2.0,48,1762.0,Y,Good,Gd,Typical,None,Typical,0
810,533217060,2FlPUD,PConc,Y,72.0,1.0,2.5,Excellent,Somerst,1999,170000,2.0,20,2004.0,Y,Good,Gd,Typical,None,Typical,0
811,533221030,2FlPUD,PConc,Y,336.0,0.0,2.5,Excellent,Somerst,2000,168500,2.0,32,1932.0,Y,Good,Gd,Typical,TA,Typical,0
812,533221040,2FlPUD,PConc,Y,249.0,1.0,2.5,Excellent,Somerst,2000,180000,2.0,32,2019.0,Y,Good,Gd,Typical,None,Typical,0
813,533221060,2FlPUD,PConc,Y,339.0,0.0,2.5,Excellent,Somerst,2000,177000,2.0,32,1990.0,Y,Good,Gd,Typical,None,Typical,0
814,533221080,2FlPUD,PConc,Y,403.0,0.0,2.5,Excellent,Somerst,2000,166000,2.0,32,1877.0,Y,Good,Gd,Typical,None,Typical,0
815,533221090,2FlPUD,PConc,Y,378.0,0.0,2.5,Excellent,Somerst,2000,177500,2.0,32,1951.0,Y,Good,Gd,Typical,None,Typical,0
816,533221100,2FlPUD,PConc,Y,320.0,0.0,2.5,Excellent,Somerst,2000,177000,2.0,0,1961.0,Y,Good,Gd,Typical,TA,Typical,0
817,533221110,2FlPUD,PConc,Y,290.0,1.0,2.5,Excellent,Somerst,2000,177000,2.0,32,1978.0,Y,Good,Gd,Typical,None,Typical,0
818,533223010,2FlPUD,PConc,Y,241.0,1.0,2.5,Excellent,Somerst,1999,183900,2.0,34,1902.0,Y,Good,Gd,Typical,None,Typical,0
819,533223020,2FlPUD,PConc,Y,92.0,1.0,2.5,Excellent,Somerst,1999,155000,2.0,44,2020.0,Y,Good,Gd,Typical,None,Typical,0
820,533223030,2FlPUD,PConc,Y,142.0,1.0,2.5,Excellent,Somerst,1999,156000,2.0,34,2001.0,Y,Good,Gd,Typical,None,Typical,0
821,533223050,2FlPUD,PConc,Y,312.0,0.0,2.5,Excellent,Somerst,2004,148800,2.0,60,1341.0,Y,Good,Gd,Typical,None,Typical,0
822,533223080,2FlPUD,PConc,Y,32.0,1.0,2.5,Excellent,Somerst,2000,165000,2.0,203,2023.0,Y,Good,Gd,Typical,None,Typical,0
823,533223100,2FlPUD,PConc,Y,286.0,0.0,2.5,Excellent,Somerst,2003,147110,2.0,50,1324.0,Y,Good,Gd,Typical,None,Typical,0
824,533223110,2FlPUD,PConc,Y,530.0,0.0,2.5,Excellent,Somerst,2003,139000,2.0,50,1080.0,Y,Good,Gd,Typical,None,Typical,0
825,533234020,2Fl,PConc,Y,177.0,1.0,2.5,Excellent,Somerst,2001,223000,2.0,0,2470.0,Y,Typical,TA,Typical,TA,Typical,0
826,533236040,2FlPUD,PConc,Y,776.0,0.0,2.5,Excellent,Somerst,1999,174000,2.0,206,1441.0,Y,Good,Gd,Typical,None,Typical,0
827,533236050,2FlPUD,PConc,Y,321.0,1.0,2.5,Excellent,Somerst,1999,172500,2.0,115,2388.0,Y,Good,Gd,Typical,None,Typical,0
828,533236060,2FlPUD,PConc,Y,348.0,1.0,2.5,Excellent,Somerst,1999,170000,2.0,169,2198.0,Y,Good,Gd,Typical,None,Typical,0
829,533236070,2FlPUD,PConc,Y,147.0,1.0,2.5,Excellent,Somerst,1999,200000,2.0,169,2420.0,Y,Good,Gd,Typical,None,Typical,0
830,533236090,2FlPUD,PConc,Y,0.0,1.0,2.5,Excellent,Somerst,1998,345000,2.0,184,3363.0,Y,Excellent,Ex,Typical,TA,Typical,0
831,533241010,2Fl,PConc,Y,569.0,0.0,2.5,Excellent,Somerst,1997,200000,1.0,492,1694.0,Y,Good,Gd,Typical,TA,Typical,0
832,533241030,2Fl,PConc,Y,326.0,0.0,2.5,Excellent,Somerst,1997,239000,2.0,208,2599.0,Y,Good,Gd,Typical,TA,Typical,0
833,533242030,1Fl,PConc,Y,1568.0,0.0,2.0,Excellent,Somerst,2001,221000,2.0,266,1568.0,Y,Good,Gd,Typical,TA,Typical,0
834,533242080,1Fl,PConc,Y,1339.0,0.0,2.0,Excellent,Somerst,1999,204000,2.0,350,1358.0,Y,Good,Gd,Typical,None,Typical,0
835,533242090,2Fl,PConc,Y,90.0,1.0,2.5,Excellent,Somerst,2003,301000,2.0,228,3012.0,Y,Good,Gd,Typical,Gd,Typical,0
836,533244030,2Fl,PConc,Y,491.0,1.0,2.5,Excellent,Somerst,2000,254000,2.0,464,2332.0,Y,Good,Gd,Typical,TA,Typical,0
837,533244040,2Fl,PConc,Y,319.0,1.0,2.5,Excellent,Somerst,1998,312500,2.0,327,3263.0,Y,Good,Gd,Typical,TA,Good,0
838,533250050,1FlPUD,PConc,Y,474.0,1.0,1.5,Excellent,Veenker,1996,245500,2.0,374,2074.0,Y,Excellent,Gd,Typical,Gd,Typical,0
839,533250110,1FlPUD,PConc,Y,0.0,1.0,1.5,Excellent,Veenker,1995,217500,2.0,196,2469.0,Y,Good,Gd,Typical,Fa,Typical,0
840,533250130,1FlPUD,PConc,Y,0.0,1.0,1.5,Excellent,Veenker,1995,270000,2.0,246,2988.0,Y,Excellent,Gd,Good,Gd,Typical,0
841,533250160,1FlPUD,PConc,Y,100.0,2.0,1.5,Excellent,Veenker,1993,324000,2.0,152,3338.0,Y,Good,Gd,Typical,Gd,Typical,0
842,533250190,1FlPUD,PConc,Y,0.0,1.0,1.5,Excellent,Veenker,1994,279700,2.0,247,2988.0,Y,Good,Gd,Typical,Gd,Typical,0
843,533251110,1Fl,CBlock,Y,270.0,1.0,2.5,Excellent,Veenker,1980,255000,2.0,196,4094.0,Y,Good,Gd,Typical,TA,Good,0
844,533251120,1Fl,PConc,Y,572.0,0.0,2.0,Typical,Veenker,1984,162500,2.0,0,1892.0,Y,Typical,TA,Typical,None,Typical,0
845,533251130,SPLIT,PConc,Y,289.0,1.0,1.5,Excellent,Veenker,1978,194000,2.0,348,2503.0,Y,Good,TA,Typical,TA,Typical,0
846,533252020,1Fl,CBlock,Y,441.0,1.0,1.5,Typical,Veenker,1977,165000,2.0,240,1975.0,Y,Typical,Gd,Typical,TA,Typical,0
847,533252040,1Fl,CBlock,Y,306.0,1.0,2.0,Excellent,Veenker,1977,318750,2.0,846,3082.0,Y,Excellent,Ex,Good,Gd,Typical,0
848,533252130,1Fl,CBlock,Y,280.0,1.0,2.0,Typical,Veenker,1976,218000,2.0,201,2594.0,Y,Good,Gd,Typical,Fa,Typical,0
849,533253030,1FlPUD,CBlock,Y,44.0,1.0,1.0,Good,Greens,1980,214000,2.0,211,2426.0,Y,Typical,Gd,Typical,TA,Typical,0
850,533253050,1FlPUD,CBlock,Y,176.0,1.0,1.0,Typical,Greens,1980,188000,2.0,241,1896.0,Y,Good,Gd,Typical,TA,Typical,0
851,533253060,1FlPUD,CBlock,Y,0.0,1.0,1.0,Typical,Greens,1980,155000,2.0,175,1516.0,Y,Good,Gd,Typical,TA,Typical,0
852,533253070,1FlPUD,CBlock,Y,266.0,1.0,1.0,Typical,Greens,1981,211500,2.0,211,2186.0,Y,Good,Gd,Typical,TA,Typical,0
853,533253090,1FlPUD,CBlock,Y,419.0,1.0,1.0,Typical,Greens,1980,190000,2.0,211,2033.0,Y,Good,Gd,Typical,Fa,Typical,0
854,533253160,1FlPUD,CBlock,Y,48.0,1.0,1.0,Typical,Greens,1978,170000,2.0,193,2404.0,Y,Good,Gd,Typical,TA,Typical,0
855,533253180,1FlPUD,CBlock,Y,0.0,1.0,1.0,Typical,Greens,1978,213750,2.0,222,2352.0,Y,Good,Gd,Typical,TA,Typical,0
856,533253210,1FlPUD,CBlock,Y,174.0,1.0,1.0,Typical,Greens,1978,206000,2.0,301,2278.0,Y,Good,Gd,Typical,TA,Typical,0
857,533254050,1Fl,CBlock,Y,1619.0,0.0,1.5,Typical,Veenker,1981,241600,2.0,466,1861.0,Y,Good,Gd,Typical,None,Typical,0
858,533254100,SPLIT,CBlock,Y,528.0,0.0,2.5,Excellent,Veenker,1976,187000,2.0,213,1855.0,Y,Typical,Gd,Typical,TA,Typical,0
859,533254130,1Fl,CBlock,Y,284.0,0.5,2.0,Excellent,Veenker,1976,181500,2.0,298,2240.0,Y,Typical,TA,Typical,TA,Typical,0
860,533350020,1Fl,CBlock,Y,0.0,1.0,2.0,Good,Veenker,1981,373000,2.0,266,4958.0,Y,Good,Gd,Typical,Gd,Typical,0
861,533350050,1Fl,CBlock,Y,32.0,2.0,0.5,Good,Veenker,1981,385000,3.0,929,3652.0,Y,Good,Gd,Typical,Gd,Typical,0
862,533350090,2Fl,CBlock,Y,584.0,0.0,3.0,Typical,Veenker,1977,150000,3.0,226,3354.0,Y,Good,Gd,Typical,Gd,Typical,0
863,533350120,1Fl,CBlock,Y,0.0,1.0,3.0,Excellent,Veenker,1976,290000,2.0,370,3097.0,Y,Excellent,Ex,Good,Gd,Typical,0
864,533352075,DUP2FAM,CBlock,N,652.0,0.0,3.0,Excellent,Sawyer,1977,190000,2.0,324,3329.0,Y,Typical,TA,Typical,TA,Typical,0
865,533352150,1Fl,CBlock,Y,165.0,1.0,2.0,Excellent,Sawyer,1976,150000,2.0,198,2736.0,Y,Typical,TA,Typical,TA,Typical,0
866,533352170,2Fl,CBlock,Y,192.0,0.0,2.5,Excellent,Sawyer,1976,130500,2.0,44,2012.0,Y,Good,Gd,Typical,None,Typical,0
867,534102025,1Fl,PConc,Y,659.0,1.0,2.0,Excellent,Somerst,2002,230000,2.0,414,2325.0,Y,Good,Gd,Typical,Gd,Typical,0
868,534104090,2Fl,PConc,Y,319.0,1.0,2.5,Excellent,Somerst,2001,226000,2.0,235,2667.0,Y,Good,Gd,Typical,TA,Typical,0
869,534104100,2Fl,PConc,Y,952.0,0.0,2.5,Excellent,Somerst,2002,205000,2.0,256,1812.0,Y,Typical,Gd,Typical,TA,Typical,0
870,534125080,2Fl,CBlock,Y,429.0,0.0,1.5,Excellent,NWAmes,1968,154000,2.0,0,1854.0,Y,Typical,TA,Typical,None,Typical,0
